Finished setup, waiting to start, PID: p:0.30 i(x100):0.03 d(x10):10
UPLoading
csdt0
csdt1000
csdt4000
csdt10000
csdt12000
0.00 4.00 2.00 10.00 5.00 150000.00 0.00 
0 1000 4000 10000 12000 17000 0 
UPLoading
csdt0
csdt1000
csdt4000
csdt10000
csdt12000
csdt15000
0.00 4.00 2.00 10.00 5.00 150000.00 0.00 4.00 2.00 10.00 5.00 0.00 0.00 
0 1000 4000 10000 12000 17000 0 1000 4000 10000 12000 15000 20000 
Finished setup, waiting to start, PID: p:0.30 i(x100):0.03 d(x10):10
UPLoading
csdt0
csdt1000
csdt4000
csdt10000
csdt12000
csdt15000
0.00 4.00 2.00 10.00 5.00 0.00 0.00 
0 1000 4000 10000 12000 15000 20000 
6396 x:0.07 y:0.19 z:1.07 acc:1.09 inst:5.19 dt:10 timee:10000 pComp:1.23 iComp:2.07 dComp:0.00 FF:0.52 PID:2.00
6406 x:0.08 y:0.19 z:1.07 acc:1.09 inst:5.21 dt:10 timee:10000 pComp:1.23 iComp:2.08 dComp:0.00 FF:0.52 PID:2.00
6415 x:0.08 y:0.19 z:1.07 acc:1.09 inst:5.22 dt:9 timee:10000 pComp:1.24 iComp:2.09 dComp:0.00 FF:0.52 PID:2.00
6424 x:0.08 y:0.19 z:1.07 acc:1.09 inst:5.23 dt:9 timee:10000 pComp:1.24 iComp:2.11 dComp:0.00 FF:0.52 PID:2.00
6434 x:0.08 y:0.18 z:1.07 acc:1.09 inst:5.25 dt:10 timee:10000 pComp:1.25 iComp:2.12 dComp:0.00 FF:0.52 PID:2.00
6444 x:0.08 y:0.18 z:1.07 acc:1.09 inst:5.26 dt:10 timee:10000 pComp:1.25 iComp:2.13 dComp:0.00 FF:0.52 PID:2.00
6454 x:0.07 y:0.19 z:1.07 acc:1.09 inst:5.27 dt:10 timee:10000 pComp:1.26 iComp:2.14 dComp:0.00 FF:0.53 PID:2.00
6463 x:0.07 y:0.19 z:1.07 acc:1.09 inst:5.28 dt:9 timee:10000 pComp:1.26 iComp:2.15 dComp:0.00 FF:0.53 PID:2.00
6472 x:0.07 y:0.19 z:1.07 acc:1.09 inst:5.30 dt:9 timee:10000 pComp:1.26 iComp:2.17 dComp:0.00 FF:0.53 PID:2.00
6483 x:0.07 y:0.20 z:1.07 acc:1.09 inst:5.31 dt:11 timee:10000 pComp:1.27 iComp:2.18 dComp:0.00 FF:0.53 PID:2.00
6492 x:0.07 y:0.20 z:1.07 acc:1.09 inst:5.32 dt:9 timee:10000 pComp:1.27 iComp:2.19 dComp:0.00 FF:0.53 PID:2.00
6502 x:0.07 y:0.21 z:1.05 acc:1.08 inst:5.34 dt:10 timee:10000 pComp:1.28 iComp:2.20 dComp:0.00 FF:0.53 PID:2.00
6511 x:0.07 y:0.21 z:1.05 acc:1.08 inst:5.35 dt:9 timee:10000 pComp:1.28 iComp:2.22 dComp:0.00 FF:0.53 PID:2.00
6521 x:0.07 y:0.21 z:1.05 acc:1.08 inst:5.36 dt:10 timee:10000 pComp:1.29 iComp:2.23 dComp:0.00 FF:0.53 PID:2.00
6531 x:0.07 y:0.22 z:1.05 acc:1.07 inst:5.37 dt:10 timee:10000 pComp:1.29 iComp:2.24 dComp:0.00 FF:0.53 PID:2.00
6540 x:0.07 y:0.22 z:1.05 acc:1.07 inst:5.39 dt:9 timee:10000 pComp:1.29 iComp:2.25 dComp:0.00 FF:0.53 PID:2.00
6550 x:0.08 y:0.21 z:1.07 acc:1.10 inst:5.40 dt:10 timee:10000 pComp:1.29 iComp:2.27 dComp:-0.00 FF:0.53 PID:2.00
6559 x:0.08 y:0.21 z:1.07 acc:1.10 inst:5.41 dt:9 timee:10000 pComp:1.29 iComp:2.28 dComp:0.00 FF:0.54 PID:2.00
6570 x:0.08 y:0.21 z:1.07 acc:1.10 inst:5.43 dt:11 timee:10000 pComp:1.30 iComp:2.29 dComp:0.00 FF:0.54 PID:2.00
6579 x:0.08 y:0.21 z:1.08 acc:1.10 inst:5.44 dt:9 timee:10000 pComp:1.30 iComp:2.30 dComp:0.00 FF:0.54 PID:2.00
6589 x:0.08 y:0.21 z:1.08 acc:1.10 inst:5.45 dt:10 timee:10000 pComp:1.30 iComp:2.32 dComp:0.00 FF:0.54 PID:2.00
6598 x:0.09 y:0.18 z:1.09 acc:1.11 inst:5.46 dt:9 timee:10000 pComp:1.31 iComp:2.33 dComp:0.00 FF:0.54 PID:2.00
6607 x:0.09 y:0.18 z:1.09 acc:1.11 inst:5.48 dt:9 timee:10000 pComp:1.31 iComp:2.34 dComp:0.00 FF:0.54 PID:2.00
6618 x:0.09 y:0.18 z:1.09 acc:1.11 inst:5.49 dt:11 timee:10000 pComp:1.31 iComp:2.35 dComp:0.00 FF:0.54 PID:2.00
6627 x:0.10 y:0.19 z:1.09 acc:1.11 inst:5.50 dt:9 timee:10000 pComp:1.32 iComp:2.37 dComp:0.00 FF:0.54 PID:2.00
6637 x:0.10 y:0.19 z:1.09 acc:1.11 inst:5.52 dt:10 timee:10000 pComp:1.32 iComp:2.38 dComp:0.00 FF:0.54 PID:2.00
6646 x:0.10 y:0.21 z:1.08 acc:1.11 inst:5.53 dt:9 timee:10000 pComp:1.33 iComp:2.39 dComp:0.00 FF:0.54 PID:2.00
6656 x:0.10 y:0.21 z:1.08 acc:1.11 inst:5.54 dt:10 timee:10000 pComp:1.33 iComp:2.40 dComp:0.00 FF:0.55 PID:2.00
6666 x:0.10 y:0.21 z:1.08 acc:1.11 inst:5.55 dt:10 timee:10000 pComp:1.33 iComp:2.42 dComp:0.00 FF:0.55 PID:2.00
6676 x:0.11 y:0.15 z:1.06 acc:1.07 inst:5.57 dt:10 timee:10000 pComp:1.35 iComp:2.43 dComp:0.00 FF:0.55 PID:2.00
6685 x:0.11 y:0.15 z:1.06 acc:1.07 inst:5.58 dt:9 timee:10000 pComp:1.35 iComp:2.44 dComp:0.00 FF:0.55 PID:2.00
6695 x:0.11 y:0.15 z:1.06 acc:1.07 inst:5.59 dt:10 timee:10000 pComp:1.36 iComp:2.46 dComp:0.00 FF:0.55 PID:2.00
6705 x:0.09 y:0.19 z:1.06 acc:1.08 inst:5.61 dt:10 timee:10000 pComp:1.36 iComp:2.47 dComp:0.00 FF:0.55 PID:2.00
6714 x:0.09 y:0.19 z:1.06 acc:1.08 inst:5.62 dt:9 timee:10000 pComp:1.36 iComp:2.48 dComp:0.00 FF:0.55 PID:2.00
6724 x:0.07 y:0.20 z:1.06 acc:1.08 inst:5.63 dt:10 timee:10000 pComp:1.37 iComp:2.50 dComp:0.00 FF:0.55 PID:2.00
6733 x:0.07 y:0.20 z:1.06 acc:1.08 inst:5.64 dt:9 timee:10000 pComp:1.37 iComp:2.51 dComp:0.00 FF:0.55 PID:2.00
6743 x:0.07 y:0.20 z:1.06 acc:1.08 inst:5.66 dt:10 timee:10000 pComp:1.37 iComp:2.52 dComp:0.00 FF:0.55 PID:2.00
6753 x:0.06 y:0.21 z:1.07 acc:1.09 inst:5.67 dt:10 timee:10000 pComp:1.37 iComp:2.54 dComp:0.00 FF:0.55 PID:2.00
6762 x:0.06 y:0.21 z:1.07 acc:1.09 inst:5.68 dt:9 timee:10000 pComp:1.38 iComp:2.55 dComp:0.00 FF:0.56 PID:2.00
6772 x:0.11 y:0.20 z:1.07 acc:1.09 inst:5.70 dt:10 timee:10000 pComp:1.38 iComp:2.56 dComp:0.00 FF:0.56 PID:2.00
6782 x:0.11 y:0.20 z:1.07 acc:1.09 inst:5.71 dt:10 timee:10000 pComp:1.39 iComp:2.58 dComp:0.00 FF:0.56 PID:2.00
6792 x:0.11 y:0.20 z:1.07 acc:1.09 inst:5.72 dt:10 timee:10000 pComp:1.39 iComp:2.59 dComp:0.00 FF:0.56 PID:2.00
6801 x:0.12 y:0.19 z:1.07 acc:1.10 inst:5.73 dt:9 timee:10000 pComp:1.39 iComp:2.60 dComp:0.00 FF:0.56 PID:2.00
6810 x:0.12 y:0.19 z:1.07 acc:1.10 inst:5.75 dt:9 timee:10000 pComp:1.39 iComp:2.61 dComp:0.00 FF:0.56 PID:2.00
6820 x:0.10 y:0.20 z:1.07 acc:1.10 inst:5.76 dt:10 timee:10000 pComp:1.40 iComp:2.63 dComp:0.00 FF:0.56 PID:2.00
6830 x:0.10 y:0.20 z:1.07 acc:1.10 inst:5.77 dt:10 timee:10000 pComp:1.40 iComp:2.64 dComp:0.00 FF:0.56 PID:2.00
6840 x:0.10 y:0.20 z:1.07 acc:1.10 inst:5.79 dt:10 timee:10000 pComp:1.41 iComp:2.66 dComp:0.00 FF:0.56 PID:2.00
6849 x:0.11 y:0.21 z:1.06 acc:1.08 inst:5.80 dt:9 timee:10000 pComp:1.41 iComp:2.67 dComp:0.00 FF:0.56 PID:2.00
6859 x:0.11 y:0.21 z:1.06 acc:1.08 inst:5.81 dt:10 timee:10000 pComp:1.42 iComp:2.68 dComp:0.00 FF:0.56 PID:2.00
6869 x:0.11 y:0.20 z:1.05 acc:1.07 inst:5.83 dt:10 timee:10000 pComp:1.43 iComp:2.70 dComp:0.00 FF:0.57 PID:2.00
6879 x:0.11 y:0.20 z:1.05 acc:1.07 inst:5.84 dt:10 timee:10000 pComp:1.43 iComp:2.71 dComp:0.00 FF:0.57 PID:2.00
6888 x:0.11 y:0.20 z:1.05 acc:1.07 inst:5.85 dt:9 timee:10000 pComp:1.43 iComp:2.72 dComp:0.00 FF:0.57 PID:2.00
6898 x:0.09 y:0.18 z:1.03 acc:1.05 inst:5.86 dt:10 timee:10000 pComp:1.45 iComp:2.74 dComp:0.00 FF:0.57 PID:2.00
6908 x:0.09 y:0.18 z:1.03 acc:1.05 inst:5.88 dt:10 timee:10000 pComp:1.45 iComp:2.75 dComp:0.00 FF:0.57 PID:2.00
6918 x:0.07 y:0.17 z:1.00 acc:1.02 inst:5.89 dt:10 timee:10000 pComp:1.46 iComp:2.77 dComp:0.00 FF:0.57 PID:2.00
6927 x:0.07 y:0.17 z:1.00 acc:1.02 inst:5.90 dt:9 timee:10000 pComp:1.47 iComp:2.78 dComp:0.00 FF:0.57 PID:2.00
6936 x:0.07 y:0.17 z:1.00 acc:1.02 inst:5.91 dt:9 timee:10000 pComp:1.47 iComp:2.79 dComp:0.00 FF:0.57 PID:2.00
6946 x:0.06 y:0.21 z:1.03 acc:1.05 inst:5.93 dt:10 timee:10000 pComp:1.46 iComp:2.81 dComp:-0.00 FF:0.57 PID:2.00
6956 x:0.06 y:0.21 z:1.03 acc:1.05 inst:5.94 dt:10 timee:10000 pComp:1.47 iComp:2.82 dComp:0.00 FF:0.57 PID:2.00
6966 x:0.07 y:0.24 z:1.04 acc:1.07 inst:5.95 dt:10 timee:10000 pComp:1.46 iComp:2.84 dComp:-0.00 FF:0.57 PID:2.00
6975 x:0.07 y:0.24 z:1.04 acc:1.07 inst:5.97 dt:9 timee:10000 pComp:1.47 iComp:2.85 dComp:0.00 FF:0.57 PID:2.00
6984 x:0.07 y:0.24 z:1.04 acc:1.07 inst:5.98 dt:9 timee:10000 pComp:1.47 iComp:2.87 dComp:0.00 FF:0.58 PID:2.00
6995 x:0.08 y:0.22 z:1.06 acc:1.08 inst:5.99 dt:11 timee:10000 pComp:1.47 iComp:2.88 dComp:0.00 FF:0.58 PID:2.00
7004 x:0.08 y:0.22 z:1.06 acc:1.08 inst:6.01 dt:9 timee:10000 pComp:1.48 iComp:2.89 dComp:0.00 FF:0.58 PID:2.00
7014 x:0.06 y:0.18 z:1.07 acc:1.09 inst:6.02 dt:10 timee:10000 pComp:1.48 iComp:2.91 dComp:0.00 FF:0.58 PID:2.00
7023 x:0.06 y:0.18 z:1.07 acc:1.09 inst:6.03 dt:9 timee:10000 pComp:1.48 iComp:2.92 dComp:0.00 FF:0.58 PID:2.00
7033 x:0.06 y:0.18 z:1.07 acc:1.09 inst:6.04 dt:10 timee:10000 pComp:1.49 iComp:2.94 dComp:0.00 FF:0.58 PID:2.00
7043 x:0.07 y:0.19 z:1.08 acc:1.10 inst:6.06 dt:10 timee:10000 pComp:1.49 iComp:2.95 dComp:0.00 FF:0.58 PID:2.00
7052 x:0.07 y:0.19 z:1.08 acc:1.10 inst:6.07 dt:9 timee:10000 pComp:1.49 iComp:2.97 dComp:0.00 FF:0.58 PID:2.00
7062 x:0.09 y:0.20 z:1.09 acc:1.11 inst:6.08 dt:10 timee:10000 pComp:1.49 iComp:2.98 dComp:0.00 FF:0.58 PID:2.00
7071 x:0.09 y:0.20 z:1.09 acc:1.11 inst:6.09 dt:9 timee:10000 pComp:1.50 iComp:2.99 dComp:0.00 FF:0.58 PID:2.00
7082 x:0.09 y:0.20 z:1.09 acc:1.11 inst:6.11 dt:11 timee:10000 pComp:1.50 iComp:3.00 dComp:0.00 FF:0.58 PID:2.00
7091 x:0.09 y:0.19 z:1.07 acc:1.10 inst:6.12 dt:9 timee:10000 pComp:1.51 iComp:3.00 dComp:0.00 FF:0.58 PID:2.00
7101 x:0.09 y:0.19 z:1.07 acc:1.10 inst:6.13 dt:10 timee:10000 pComp:1.51 iComp:3.00 dComp:0.00 FF:0.59 PID:2.00
7110 x:0.08 y:0.18 z:1.06 acc:1.08 inst:6.15 dt:9 timee:10000 pComp:1.52 iComp:3.00 dComp:0.00 FF:0.59 PID:2.00
7119 x:0.08 y:0.18 z:1.06 acc:1.08 inst:6.16 dt:9 timee:10000 pComp:1.52 iComp:3.00 dComp:0.00 FF:0.59 PID:2.00
7130 x:0.08 y:0.18 z:1.06 acc:1.08 inst:6.17 dt:11 timee:10000 pComp:1.53 iComp:3.00 dComp:0.00 FF:0.59 PID:2.00
7139 x:0.08 y:0.19 z:1.06 acc:1.08 inst:6.19 dt:9 timee:10000 pComp:1.53 iComp:3.00 dComp:0.00 FF:0.59 PID:2.00
7149 x:0.08 y:0.19 z:1.06 acc:1.08 inst:6.20 dt:10 timee:10000 pComp:1.53 iComp:3.00 dComp:0.00 FF:0.59 PID:2.00
7158 x:0.08 y:0.21 z:1.06 acc:1.08 inst:6.21 dt:9 timee:10000 pComp:1.54 iComp:3.00 dComp:0.00 FF:0.59 PID:2.00
7168 x:0.08 y:0.21 z:1.06 acc:1.08 inst:6.22 dt:10 timee:10000 pComp:1.54 iComp:3.00 dComp:0.00 FF:0.59 PID:2.00
7178 x:0.08 y:0.21 z:1.06 acc:1.08 inst:6.24 dt:10 timee:10000 pComp:1.55 iComp:3.00 dComp:0.00 FF:0.59 PID:2.00
7188 x:0.08 y:0.22 z:1.05 acc:1.07 inst:6.25 dt:10 timee:10000 pComp:1.55 iComp:3.00 dComp:0.00 FF:0.59 PID:2.00
7197 x:0.08 y:0.22 z:1.05 acc:1.07 inst:6.26 dt:9 timee:10000 pComp:1.56 iComp:3.00 dComp:0.00 FF:0.59 PID:2.00
7207 x:0.08 y:0.21 z:1.06 acc:1.09 inst:6.28 dt:10 timee:10000 pComp:1.56 iComp:3.00 dComp:0.00 FF:0.59 PID:2.00
7217 x:0.08 y:0.21 z:1.06 acc:1.09 inst:6.29 dt:10 timee:10000 pComp:1.56 iComp:3.00 dComp:0.00 FF:0.60 PID:2.00
7226 x:0.08 y:0.21 z:1.06 acc:1.09 inst:6.30 dt:9 timee:10000 pComp:1.56 iComp:3.00 dComp:0.00 FF:0.60 PID:2.00
7236 x:0.08 y:0.22 z:1.07 acc:1.10 inst:6.31 dt:10 timee:10000 pComp:1.57 iComp:3.00 dComp:0.00 FF:0.60 PID:2.00
7245 x:0.08 y:0.22 z:1.07 acc:1.10 inst:6.33 dt:9 timee:10000 pComp:1.57 iComp:3.00 dComp:0.00 FF:0.60 PID:2.00
7256 x:0.08 y:0.21 z:1.08 acc:1.10 inst:6.34 dt:11 timee:10000 pComp:1.57 iComp:3.00 dComp:0.00 FF:0.60 PID:2.00
7265 x:0.08 y:0.21 z:1.08 acc:1.10 inst:6.35 dt:9 timee:10000 pComp:1.58 iComp:3.00 dComp:0.00 FF:0.60 PID:2.00
7274 x:0.08 y:0.21 z:1.08 acc:1.10 inst:6.37 dt:9 timee:10000 pComp:1.58 iComp:3.00 dComp:0.00 FF:0.60 PID:2.00
7284 x:0.08 y:0.20 z:1.06 acc:1.08 inst:6.38 dt:10 timee:10000 pComp:1.59 iComp:3.00 dComp:0.00 FF:0.60 PID:2.00
7294 x:0.08 y:0.20 z:1.06 acc:1.08 inst:6.39 dt:10 timee:10000 pComp:1.59 iComp:3.00 dComp:0.00 FF:0.60 PID:2.00
7304 x:0.09 y:0.21 z:1.05 acc:1.08 inst:6.41 dt:10 timee:10000 pComp:1.60 iComp:3.00 dComp:0.00 FF:0.60 PID:2.00
7313 x:0.09 y:0.21 z:1.05 acc:1.08 inst:6.42 dt:9 timee:10000 pComp:1.60 iComp:3.00 dComp:0.00 FF:0.60 PID:2.00
7322 x:0.09 y:0.21 z:1.05 acc:1.08 inst:6.43 dt:9 timee:10000 pComp:1.61 iComp:3.00 dComp:0.00 FF:0.60 PID:2.00
7332 x:0.10 y:0.21 z:1.05 acc:1.08 inst:6.44 dt:10 timee:10000 pComp:1.61 iComp:3.00 dComp:0.00 FF:0.60 PID:2.00
7342 x:0.10 y:0.21 z:1.05 acc:1.08 inst:6.46 dt:10 timee:10000 pComp:1.61 iComp:3.00 dComp:0.00 FF:0.61 PID:2.00
7352 x:0.07 y:0.16 z:1.09 acc:1.10 inst:6.47 dt:10 timee:10000 pComp:1.61 iComp:3.00 dComp:-0.00 FF:0.61 PID:2.00
7361 x:0.07 y:0.16 z:1.09 acc:1.10 inst:6.48 dt:9 timee:10000 pComp:1.61 iComp:3.00 dComp:0.00 FF:0.61 PID:2.00
7371 x:0.07 y:0.16 z:1.09 acc:1.10 inst:6.49 dt:10 timee:10000 pComp:1.62 iComp:3.00 dComp:0.00 FF:0.61 PID:2.00
7381 x:0.06 y:0.13 z:1.12 acc:1.13 inst:6.51 dt:10 timee:10000 pComp:1.61 iComp:3.00 dComp:-0.00 FF:0.61 PID:2.00
7391 x:0.06 y0 pComp:1.62 iComp:3.00 dComp:0.00 FF:0.61 PID:2.00
7400 x:0.08 y:0.17 z:1.10 acc:1.11 inst:6.53 dt:9 timee:10000 pComp:1.63 iComp:3.00 dComp:0:0.13 z:1.12 acc:1.13 inst:6.52 dt:10 timee:1000.00 FF:0.61 PID:2.00
7409 x:0.08 y:0.17 z:1.10 acc:1.11 inst:6.55 dt:9 timee:10000 pComp:1.63 iComp:3.00 dComp:0.00 FF:0.61 PID:2.00
7420 x:0.08 y:0.17 z:1.10 acc:1.11 inst:6.56 dt:11 timee:10000 pComp:1.63 iComp:3.00 dComp:0.00 FF:0.61 PID:2.00
7429 x:0.09 y:0.18 z:1.08 acc:1.10 inst:6.57 dt:9 timee:10000 pComp:1.64 iComp:3.00 dComp:0.00 FF:0.61 PID:2.00
7439 x:0.09 y:0.18 z:1.08 acc:1.10 inst:6.59 dt:10 timee:10000 pComp:1.65 iComp:3.00 dComp:0.00 FF:0.61 PID:2.00
7448 x:0.08 y:0.17 z:1.08 acc:1.09 inst:6.60 dt:9 timee:10000 pComp:1.65 iComp:3.00 dComp:0.00 FF:0.61 PID:2.00
7458 x:0.08 y:0.17 z:1.08 acc:1.09 inst:6.61 dt:10 timee:10000 pComp:1.66 iComp:3.00 dComp:0.00 FF:0.62 PID:2.00
7468 x:0.08 y:0.17 z:1.08 acc:1.09 inst:6.62 dt:10 timee:10000 pComp:1.66 iComp:3.00 dComp:0.00 FF:0.62 PID:2.00
7478 x:0.08 y:0.17 z:1.07 acc:1.09 inst:6.64 dt:10 timee:10000 pComp:1.67 iComp:3.00 dComp:0.00 FF:0.62 PID:2.00
7487 x:0.08 y:0.17 z:1.07 acc:1.09 inst:6.65 dt:9 timee:10000 pComp:1.67 iComp:3.00 dComp:0.00 FF:0.62 PID:2.00
7496 x:0.08 y:0.17 z:1.07 acc:1.09 inst:6.66 dt:9 timee:10000 pComp:1.67 iComp:3.00 dComp:0.00 FF:0.62 PID:2.00
7507 x:0.10 y:0.17 z:1.08 acc:1.10 inst:6.68 dt:11 timee:10000 pComp:1.67 iComp:3.00 dComp:0.00 FF:0.62 PID:2.00
7516 x:0.10 y:0.17 z:1.08 acc:1.10 inst:6.69 dt:9 timee:10000 pComp:1.68 iComp:3.00 dComp:0.00 FF:0.62 PID:2.00
7526 x:0.11 y:0.18 z:1.09 acc:1.11 inst:6.70 dt:10 timee:10000 pComp:1.68 iComp:3.00 dComp:-0.00 FF:0.62 PID:2.00
7535 x:0.11 y:0.18 z:1.09 acc:1.11 inst:6.71 dt:9 timee:10000 pComp:1.68 iComp:3.00 dComp:0.00 FF:0.62 PID:2.00
7544 x:0.11 y:0.18 z:1.09 acc:1.11 inst:6.73 dt:9 timee:10000 pComp:1.68 iComp:3.00 dComp:0.00 FF:0.62 PID:2.00
7555 x:0.11 y:0.20 z:1.08 acc:1.11 inst:6.74 dt:11 timee:10000 pComp:1.69 iComp:3.00 dComp:0.00 FF:0.62 PID:2.00
7564 x:0.11 y:0.20 z:1.08 acc:1.11 inst:6.75 dt:9 timee:10000 pComp:1.69 iComp:3.00 dComp:0.00 FF:0.62 PID:2.00
7574 x:0.06 y:0.18 z:1.10 acc:1.12 inst:6.77 dt:10 timee:10000 pComp:1.69 iComp:3.00 dComp:0.00 FF:0.62 PID:2.00
7583 x:0.06 y:0.18 z:1.10 acc:1.12 inst:6.78 dt:9 timee:10000 pComp:1.70 iComp:3.00 dComp:0.00 FF:0.63 PID:2.00
7593 x:0.06 y:0.18 z:1.10 acc:1.12 inst:6.79 dt:10 timee:10000 pComp:1.70 iComp:3.00 dComp:0.00 FF:0.63 PID:2.00
7603 x:0.05 y:0.17 z:1.11 acc:1.13 inst:6.80 dt:10 timee:10000 pComp:1.70 iComp:3.00 dComp:0.00 FF:0.63 PID:2.00
7612 x:0.05 y:0.17 z:1.11 acc:1.13 inst:6.82 dt:9 timee:10000 pComp:1.71 iComp:3.00 dComp:0.00 FF:0.63 PID:2.00
7622 x:0.06 y:0.20 z:1.08 acc:1.10 inst:6.83 dt:10 timee:10000 pComp:1.72 iComp:3.00 dComp:0.00 FF:0.63 PID:2.00
7631 x:0.06 y:0.20 z:1.08 acc:1.10 inst:6.84 dt:9 timee:10000 pComp:1.72 iComp:3.00 dComp:0.00 FF:0.63 PID:2.00
7642 x:0.06 y:0.20 z:1.08 acc:1.10 inst:6.86 dt:11 timee:10000 pComp:1.73 iComp:3.00 dComp:0.00 FF:0.63 PID:2.00
7651 x:0.06 y:0.21 z:1.07 acc:1.09 inst:6.87 dt:9 timee:10000 pComp:1.73 iComp:3.00 dComp:0.00 FF:0.63 PID:2.00
7660 x:0.06 y:0.21 z:1.07 acc:1.09 inst:6.88 dt:9 timee:10000 pComp:1.74 iComp:3.00 dComp:0.00 FF:0.63 PID:2.00
7670 x:0.08 y:0.21 z:1.06 acc:1.08 inst:6.89 dt:10 timee:10000 pComp:1.74 iComp:3.00 dComp:0.00 FF:0.63 PID:2.00
7680 x:0.08 y:0.21 z:1.06 acc:1.08 inst:6.91 dt:10 timee:10000 pComp:1.75 iComp:3.00 dComp:0.00 FF:0.63 PID:2.00
7690 x:0.08 y:0.21 z:1.06 acc:1.08 inst:6.92 dt:10 timee:10000 pComp:1.75 iComp:3.00 dComp:0.00 FF:0.63 PID:2.00
7699 x:0.09 y:0.18 z:1.05 acc:1.07 inst:6.93 dt:9 timee:10000 pComp:1.76 iComp:3.00 dComp:0.00 FF:0.63 PID:2.00
7709 x:0.09 y:0.18 z:1.05 acc:1.07 inst:6.95 dt:10 timee:10000 pComp:1.76 iComp:3.00 dComp:0.00 FF:0.63 PID:2.00
7719 x:0.08 y:0.17 z:1.07 acc:1.09 inst:6.96 dt:10 timee:10000 pComp:1.76 iComp:3.00 dComp:0.00 FF:0.64 PID:2.00
7729 x:0.08 y:0.17 z:1.07 acc:1.09 inst:6.97 dt:10 timee:10000 pComp:1.77 iComp:3.00 dComp:0.00 FF:0.64 PID:2.00
7738 x:0.08 y:0.17 z:1.07 acc:1.09 inst:6.98 dt:9 timee:10000 pComp:1.77 iComp:3.00 dComp:0.00 FF:0.64 PID:2.00
7748 x:0.08 y:0.18 z:1.07 acc:1.09 inst:7.00 dt:10 timee:10000 pComp:1.77 iComp:3.00 dComp:0.00 FF:0.64 PID:2.00
7757 x:0.08 y:0.18 z:1.07 acc:1.09 inst:7.01 dt:9 timee:10000 pComp:1.78 iComp:3.00 dComp:0.00 FF:0.64 PID:2.00
7767 x:0.09 y:0.19 z:1.06 acc:1.08 inst:7.02 dt:10 timee:10000 pComp:1.78 iComp:3.00 dComp:0.00 FF:0.64 PID:2.00
7777 x:0.09 y:0.19 z:1.06 acc:1.08 inst:7.04 dt:10 timee:10000 pComp:1.79 iComp:3.00 dComp:0.00 FF:0.64 PID:2.00
7786 x:0.09 y:0.19 z:1.06 acc:1.08 inst:7.05 dt:9 timee:10000 pComp:1.79 iComp:3.00 dComp:0.00 FF:0.64 PID:2.00
7796 x:0.10 y:0.21 z:1.07 acc:1.09 inst:7.06 dt:10 timee:10000 pComp:1.79 iComp:3.00 dComp:0.00 FF:0.64 PID:2.00
7806 x:0.10 y:0.21 z:1.07 acc:1.09 inst:7.07 dt:10 timee:10000 pComp:1.79 iComp:3.00 dComp:0.00 FF:0.64 PID:2.00
7816 x:0.10 y:0.22 z:1.06 acc:1.09 inst:7.09 dt:10 timee:10000 pComp:1.80 iComp:3.00 dComp:0.00 FF:0.64 PID:2.00
7825 x:0.10 y:0.22 z:1.06 acc:1.09 inst:7.10 dt:9 timee:10000 pComp:1.80 iComp:3.00 dComp:0.00 FF:0.64 PID:2.00
7834 x:0.10 y:0.22 z:1.06 acc:1.09 inst:7.11 dt:9 timee:10000 pComp:1.81 iComp:3.00 dComp:0.00 FF:0.64 PID:2.00
7844 x:0.09 y:0.22 z:1.07 acc:1.09 inst:7.13 dt:10 timee:10000 pComp:1.81 iComp:3.00 dComp:0.00 FF:0.64 PID:2.00
7854 x:0.09 y:0.22 z:1.07 acc:1.09 inst:7.14 dt:10 timee:10000 pComp:1.81 iComp:3.00 dComp:0.00 FF:0.65 PID:2.00
7864 x:0.07 y:0.21 z:1.07 acc:1.10 inst:7.15 dt:10 timee:10000 pComp:1.82 iComp:3.00 dComp:0.00 FF:0.65 PID:2.00
7873 x:0.07 y:0.21 z:1.07 acc:1.10 inst:7.16 dt:9 timee:10000 pComp:1.82 iComp:3.00 dComp:0.00 FF:0.65 PID:2.00
7882 x:0.07 y:0.21 z:1.07 acc:1.10 inst:7.18 dt:9 timee:10000 pComp:1.82 iComp:3.00 dComp:0.00 FF:0.65 PID:2.00
7893 x:0.06 y:0.19 z:1.07 acc:1.09 inst:7.19 dt:11 timee:10000 pComp:1.83 iComp:3.00 dComp:0.00 FF:0.65 PID:2.00
7902 x:0.06 y:0.19 z:1.07 acc:1.09 inst:7.20 dt:9 timee:10000 pComp:1.83 iComp:3.00 dComp:0.00 FF:0.65 PID:2.00
7912 x:0.06 y:0.19 z:1.06 acc:1.08 inst:7.22 dt:10 timee:10000 pComp:1.84 iComp:3.00 dComp:0.00 FF:0.65 PID:2.00
7921 x:0.06 y:0.19 z:1.06 acc:1.08 inst:7.23 dt:9 timee:10000 pComp:1.84 iComp:3.00 dComp:0.00 FF:0.65 PID:2.00
7932 x:0.06 y:0.19 z:1.06 acc:1.08 inst:7.24 dt:11 timee:10000 pComp:1.85 iComp:3.00 dComp:0.00 FF:0.65 PID:2.00
7941 x:0.08 y:0.20 z:1.05 acc:1.08 inst:7.25 dt:9 timee:10000 pComp:1.85 iComp:3.00 dComp:0.00 FF:0.65 PID:2.00
7950 x:0.08 y:0.20 z:1.05 acc:1.08 inst:7.27 dt:9 timee:10000 pComp:1.86 iComp:3.00 dComp:0.00 FF:0.65 PID:2.00
